,ctx_lens,batch_size,num_heads,head_size,block_size,dtype,qlen,trans_v,us_hip_bf16,us_triton_fp8,us_gluon_fp8,err_gluon_fp8,gluon_fp8_bandwith(TB/s),us_asm_fp8,asm_fp8_bandwith(TB/s),us_hip_fp8,perf_fp8_gluon_vs_hip,perf_fp8_gluon_vs_asm
0,512,4,"(5, 1)",128,16,torch.bfloat16,1,True,14.177591836734736,19.170525252525284,12.005656363636287,0,0.04010557661258654,9.400257731958758,0.05171670796817388,13.689757575757554,114%,78%
1,512,4,"(5, 1)",128,16,torch.bfloat16,2,True,17.63889361702128,24.346801484230085,11.627222016079156,0,0.04181139598753578,9.385820000000008,0.052788526702561324,16.288460000000033,140%,81%
2,512,4,"(5, 1)",128,16,torch.bfloat16,3,True,20.161030927835004,,11.859553877551011,0,0.041384946001333765,,,19.412060000000068,164%,NaN
3,512,4,"(5, 1)",128,16,torch.bfloat16,4,True,22.79520408163265,,14.307488041237045,0,0.03462967141872907,13.87737894736841,0.037045184334699735,46.58544897959176,326%,97%
4,512,80,"(5, 1)",128,16,torch.bfloat16,1,True,17.84424444444433,33.10113515151521,15.867519274376356,0,0.6068923096929738,10.482773195876291,0.9275224692269816,16.762545454545407,106%,66%
5,512,80,"(5, 1)",128,16,torch.bfloat16,2,True,24.333931818181842,43.28528824742275,16.240820000000006,0,0.5986771406237857,10.429244897959189,0.9501428234605703,22.553640000000033,139%,64%
6,512,80,"(5, 1)",128,16,torch.bfloat16,3,True,29.627080459770077,,16.401109795918387,0,0.5985046169796391,,,28.52369696969696,174%,NaN
7,512,80,"(5, 1)",128,16,torch.bfloat16,4,True,36.18018390804603,,20.042460000000066,0,0.4944139688395864,14.870240000000008,0.6914347867791559,104.99392000000003,524%,74%
8,512,128,"(5, 1)",128,16,torch.bfloat16,1,True,23.117662921348312,59.300659377277945,20.66058000000013,0,0.7457583801828591,15.126292929292942,1.0284616567387956,20.621362637362687,100%,73%
9,512,128,"(5, 1)",128,16,torch.bfloat16,2,True,35.743782608695554,79.70781137692725,21.516387070707136,0,0.7230215851413234,19.06464000000001,0.8316357146137506,35.92312500000006,167%,89%
10,512,128,"(5, 1)",128,16,torch.bfloat16,3,True,48.83231460674156,,21.737285306122388,0,0.7225292246540015,,,47.140463157894686,217%,NaN
11,512,128,"(5, 1)",128,16,torch.bfloat16,4,True,59.795934065934006,,27.335260000000005,0,0.5800140737733572,27.164463917525772,0.6056030410890659,184.81897999999993,676%,99%
12,4096,4,"(5, 1)",128,16,torch.bfloat16,1,True,14.512464646464716,21.709545154639166,14.306824040404022,0,0.2669602888601836,35.08577083333333,0.10899035137452767,14.385239999999994,101%,245%
13,4096,4,"(5, 1)",128,16,torch.bfloat16,2,True,18.479659999999882,26.79646060606067,14.52794727272726,0,0.2632175364891238,33.8968556701031,0.11308788503643676,17.27117171717161,119%,233%
14,4096,4,"(5, 1)",128,16,torch.bfloat16,3,True,21.17402,,14.755963232323317,0,0.25946575252081394,60.83836734693877,0.06316140801330718,20.282545454545417,137%,412%
15,4096,4,"(5, 1)",128,16,torch.bfloat16,4,True,23.84564000000007,,18.03912471655333,0,0.21250053854329848,61.075474226804154,0.06306869029465702,57.41699999999998,318%,339%
16,4096,80,"(5, 1)",128,16,torch.bfloat16,1,True,63.187978723404285,217.23834920634923,52.93641183673475,0,1.4429968885226445,39.932168539325836,1.915253106079229,51.350836734693885,97%,75%
17,4096,80,"(5, 1)",128,16,torch.bfloat16,2,True,90.1237473684211,299.33052000000004,54.80382908163262,0,1.3955267562327183,36.146061224489785,2.1210187706538512,98.09152000000002,179%,66%
18,4096,80,"(5, 1)",128,16,torch.bfloat16,3,True,135.26497959183675,,56.728970612244886,0,1.3498101809088063,62.40508421052627,1.2315140637901107,132.04080000000013,233%,110%
19,4096,80,"(5, 1)",128,16,torch.bfloat16,4,True,167.93828571428568,,74.2564991666666,0,1.0324547373324249,62.41632653061223,1.2342764730700453,643.5658144329894,867%,84%
20,4096,128,"(5, 1)",128,16,torch.bfloat16,1,True,96.15674358974363,350.76894736842115,79.06388282828293,0,1.5458300268073586,67.21495959595964,1.8205520982152403,74.96771134020625,95%,85%
21,4096,128,"(5, 1)",128,16,torch.bfloat16,2,True,137.4622340425532,482.85406680851037,81.41322808080812,0,1.5030522509489257,69.97982474226806,1.7528817684172187,151.5209090909091,186%,86%
22,4096,128,"(5, 1)",128,16,torch.bfloat16,3,True,211.76908000000006,,84.11578141414144,0,1.4565322377807448,122.44308247422687,1.0042574859017754,208.13906000000003,247%,146%
23,4096,128,"(5, 1)",128,16,torch.bfloat16,4,True,264.4600600000001,,112.1938866666666,0,1.0933426284820804,122.54281818181812,1.005872128814779,1024.5818144329892,913%,109%
24,4097,4,"(5, 1)",128,16,torch.bfloat16,1,True,14.609353535353515,23.00779076479084,15.744270101010118,0,0.2426460659378291,37.06386597938143,0.1031986737722821,14.405367346938883,91%,235%
25,4097,4,"(5, 1)",128,16,torch.bfloat16,2,True,18.308840000000046,28.07771717171719,15.965050303030203,0,0.23958219619388146,35.863865979381444,0.10691136984217715,17.17703030303034,108%,225%
26,4097,4,"(5, 1)",128,16,torch.bfloat16,3,True,21.249659999999995,,16.065438383838327,0,0.23837497211849415,65.0637916666666,0.059073843792095064,20.36410101010101,127%,405%
27,4097,4,"(5, 1)",128,16,torch.bfloat16,4,True,23.916479999999957,,20.70929999999998,0,0.1851465302879348,65.0901111111111,0.0591930390871085,57.280159999999995,277%,314%
28,4097,80,"(5, 1)",128,16,torch.bfloat16,1,True,65.10844444444453,231.5352200000001,56.61004844361979,0,1.3496844839754791,41.501304347826064,1.8432875178517754,53.809204081632615,95%,73%
29,4097,80,"(5, 1)",128,16,torch.bfloat16,2,True,96.15432000000001,317.85252566906195,58.27456000000002,0,1.3127312549235097,38.02840206185567,2.016521774149363,103.7742448979592,178%,65%
30,4097,80,"(5, 1)",128,16,torch.bfloat16,3,True,144.2763368421053,,60.56783999999997,0,1.2645649661004417,66.50246938775517,1.155917457148074,141.07844897959188,233%,110%
31,4097,80,"(5, 1)",128,16,torch.bfloat16,4,True,178.13915151515147,,80.50859151515154,0,0.9525082894961159,66.51063265306121,1.1585761065548674,683.331936842105,849%,83%
32,4097,128,"(5, 1)",128,16,torch.bfloat16,1,True,100.3296216216216,375.04024979591856,84.42266000000001,0,1.4480605850884836,69.64781632653059,1.7573865844181553,79.76844897959184,94%,82%
33,4097,128,"(5, 1)",128,16,torch.bfloat16,2,True,146.44847916666663,517.2163856511675,86.82113515151521,0,1.4097735284462996,73.71249473684209,1.6645232495274245,161.7773,186%,85%
34,4097,128,"(5, 1)",128,16,torch.bfloat16,3,True,227.936101010101,,90.08628,0,1.3603308923201525,130.54374226804123,0.9421683671476077,224.99789583333333,250%,145%
35,4097,128,"(5, 1)",128,16,torch.bfloat16,4,True,284.1686734693877,,127.78988825757575,0,0.9601398275177521,130.77149999999997,0.942806404437477,1099.3201458333326,860%,102%
36,512,4,"(8, 1)",128,16,torch.bfloat16,1,True,14.13021052631582,19.183419972925115,12.101333131313172,0,0.04001937088624684,9.452489795918368,0.05202209470877267,13.709959595959592,113%,78%
37,512,4,"(8, 1)",128,16,torch.bfloat16,2,True,17.629151515151516,24.471917525773193,12.245775510204265,0,0.04015575158855498,9.694260000000002,0.05226180034276161,16.439680000000013,134%,79%
38,512,4,"(8, 1)",128,16,torch.bfloat16,3,True,20.372816326530554,,15.721381414141387,0,0.03175222881781087,,,19.27484,123%,NaN
39,512,4,"(8, 1)",128,16,torch.bfloat16,4,True,22.802294736842075,,15.74954303030302,0,0.03216851940504032,14.334340425531906,0.03742354283863813,46.805061224489755,297%,91%
40,512,80,"(8, 1)",128,16,torch.bfloat16,1,True,17.645046511628003,33.21223157894737,15.92686000000002,0,0.6081396317918889,10.379040000000009,0.9475603127013137,16.85289999999994,106%,65%
41,512,80,"(8, 1)",128,16,torch.bfloat16,2,True,26.276705882352925,43.68776060606057,16.39094141414136,0,0.6000122957827463,10.553306122448982,0.9601531021887014,24.694626262626254,151%,64%
42,512,80,"(8, 1)",128,16,torch.bfloat16,3,True,33.54243902439013,,20.66305050505056,0,0.4831705752951456,,,32.35290909090908,157%,NaN
43,512,80,"(8, 1)",128,16,torch.bfloat16,4,True,40.47445454545454,,21.63444877344883,0,0.46836366010175434,15.263530612244887,0.7029065772609189,109.11915999999994,504%,71%
44,512,128,"(8, 1)",128,16,torch.bfloat16,1,True,25.453545454545427,59.820759591836705,20.739659999999954,0,0.7472257328037968,15.151420000000005,1.0385578527097208,23.21526000000001,112%,73%
45,512,128,"(8, 1)",128,16,torch.bfloat16,2,True,39.24668085106384,80.38096990311269,21.532697588126126,0,0.7307782109650902,19.197860000000002,0.8444932601293187,38.99772340425525,181%,89%
46,512,128,"(8, 1)",128,16,torch.bfloat16,3,True,53.96505376344093,,28.78035051546383,0,0.5550330177953097,,,51.58757142857139,179%,NaN
47,512,128,"(8, 1)",128,16,torch.bfloat16,4,True,66.47505617977535,,30.02158979591829,0,0.5400268103426848,27.34018681318682,0.627871997093775,192.603525773196,642%,91%
48,4096,4,"(8, 1)",128,16,torch.bfloat16,1,True,14.633212121212132,21.697700000000005,14.47725656565661,0,0.2640105070244413,35.091646464646466,0.10913134072170212,14.210585858585986,98%,242%
49,4096,4,"(8, 1)",128,16,torch.bfloat16,2,True,18.429199999999994,27.14482292310873,14.798242424242423,0,0.25878738278710817,34.09748979591836,0.11275022328690311,17.0884999999999,115%,230%
50,4096,4,"(8, 1)",128,16,torch.bfloat16,3,True,21.232839999999968,,18.946323232323195,0,0.20252209150900632,,,19.99927272727274,106%,NaN
51,4096,4,"(8, 1)",128,16,torch.bfloat16,4,True,23.643679999999925,,19.521030096887145,0,0.1969414302898772,61.17593877551017,0.06333048561162977,56.997360000000135,292%,313%
52,4096,80,"(8, 1)",128,16,torch.bfloat16,1,True,63.71614141414142,219.58831999999992,54.031794693877565,0,1.4147773057980684,39.74174747474746,1.9272420918341522,51.035628865979355,94%,74%
53,4096,80,"(8, 1)",128,16,torch.bfloat16,2,True,92.44959595959587,301.913767368421,57.13702626262629,0,1.3404962341639446,36.19830612244898,2.1241323143728343,98.82252525252527,173%,63%
54,4096,80,"(8, 1)",128,16,torch.bfloat16,3,True,137.38044000000002,,78.43168999999983,0,0.978443536640809,,,130.67602,167%,NaN
55,4096,80,"(8, 1)",128,16,torch.bfloat16,4,True,171.02712244897958,,82.41545999999991,0,0.9329559255054085,62.97673469387761,1.2303914863903023,651.207313131313,790%,76%
56,4096,128,"(8, 1)",128,16,torch.bfloat16,1,True,100.0546842105263,353.31855605670114,79.88365333333331,0,1.5310858476732359,66.966,1.8299905871368023,77.50522448979589,97%,84%
57,4096,128,"(8, 1)",128,16,torch.bfloat16,2,True,142.37682352941164,486.169185591398,84.33956141414149,0,1.453020950114346,70.1842727272727,1.752871149558848,153.17907070707076,182%,83%
58,4096,128,"(8, 1)",128,16,torch.bfloat16,3,True,213.87828000000002,,118.26747917525776,0,1.0382022944392995,,,205.50504,174%,NaN
59,4096,128,"(8, 1)",128,16,torch.bfloat16,4,True,268.8344400000001,,123.73299999999998,0,0.9942698133594615,123.09050515463912,1.0072073469603429,1036.8097575757572,838%,99%
60,4097,4,"(8, 1)",128,16,torch.bfloat16,1,True,14.660400000000006,23.08084000000003,15.754597777777825,0,0.24266434616243066,37.178714285714285,0.10303018334513311,14.408929292929281,91%,236%
61,4097,4,"(8, 1)",128,16,torch.bfloat16,2,True,18.42285999999998,27.977787149849,15.768565656565617,0,0.2429218885738368,35.85787755102038,0.10724089581475756,17.225700000000003,109%,227%
62,4097,4,"(8, 1)",128,16,torch.bfloat16,3,True,21.140727272727286,,21.500823673469434,0,0.17850387446906021,,,19.939740000000064,93%,NaN
63,4097,4,"(8, 1)",128,16,torch.bfloat16,4,True,23.717659999999846,,22.594139999999932,0,0.17019594065484775,65.26748484848481,0.0593746371868192,57.700343434343516,255%,289%
64,4097,80,"(8, 1)",128,16,torch.bfloat16,1,True,66.24139999999991,233.33084000000017,57.52267346938773,0,1.3292425188933874,41.40200000000001,1.8504080717808133,53.89587628865986,94%,72%
65,4097,80,"(8, 1)",128,16,torch.bfloat16,2,True,97.84631999999999,320.13943917525773,60.226205858585885,0,1.2720475064916876,38.053170212765934,2.0210830735449528,103.20853191489354,171%,63%
66,4097,80,"(8, 1)",128,16,torch.bfloat16,3,True,146.01486000000003,,84.52741999999998,0,0.9081030344923309,,,139.87004000000007,165%,NaN
67,4097,80,"(8, 1)",128,16,torch.bfloat16,4,True,181.80255999999997,,88.8492159595959,0,0.8656082935691897,66.99760606060599,1.1568273736436112,692.1064646464647,779%,75%
68,4097,128,"(8, 1)",128,16,torch.bfloat16,1,True,104.68834999999993,377.5243663162234,85.2649620408164,0,1.4348042909222865,69.68328571428569,1.759058154679716,81.97465263157895,96%,82%
69,4097,128,"(8, 1)",128,16,torch.bfloat16,2,True,150.58303225806463,520.7593008080808,89.85990000000001,0,1.364089565875221,73.42644329896903,1.675878384000682,162.7817200000001,181%,82%
70,4097,128,"(8, 1)",128,16,torch.bfloat16,3,True,230.28671999999995,,131.65667943053512,0,0.9328457248877553,,,222.46868000000006,169%,NaN
71,4097,128,"(8, 1)",128,16,torch.bfloat16,4,True,289.6191313131314,,139.1013492845414,0,0.8846340439665965,131.08182828282824,0.9460309264807927,1109.9730515463914,798%,94%
72,512,4,"(10, 1)",128,16,torch.bfloat16,1,True,14.15804081632659,19.318270833333273,12.183918367347045,0,0.03990098827747934,9.26542,0.05347449006040033,13.957265306122455,115%,76%
73,512,4,"(10, 1)",128,16,torch.bfloat16,2,True,17.894969072165008,25.318666454013837,15.421070707070736,0,0.03212900187716919,14.296612244897963,0.035958872800177365,16.680948453608227,108%,93%
74,512,4,"(10, 1)",128,16,torch.bfloat16,3,True,20.731936842105338,,15.236803545660695,0,0.0331287880643014,19.275848484848492,0.027636475411123296,19.805717171717127,130%,127%
75,512,4,"(10, 1)",128,16,torch.bfloat16,4,True,23.243755102040797,,18.59020432989692,0,0.027653814453291414,23.3061515151515,0.023656542514706086,47.055693877551015,253%,125%
76,512,80,"(10, 1)",128,16,torch.bfloat16,1,True,19.841975308641874,33.49408000000003,16.04759999999999,0,0.6058854706613824,10.090081632653071,0.9820804781044334,18.642900000000044,116%,63%
77,512,80,"(10, 1)",128,16,torch.bfloat16,2,True,28.02889655172409,44.543191919192004,20.401972925127584,0,0.48570166376920243,15.031767676767686,0.684004798693496,26.564079999999937,130%,74%
78,512,80,"(10, 1)",128,16,torch.bfloat16,3,True,35.740409090909104,,20.5105937373737,0,0.4922108466531637,20.026690721649484,0.5320065307686309,34.90873469387759,170%,98%
79,512,80,"(10, 1)",128,16,torch.bfloat16,4,True,44.01190804597701,,25.678243197278793,0,0.40040906010441074,24.237848484848488,0.45494381608748613,112.36521212121212,438%,94%
80,512,128,"(10, 1)",128,16,torch.bfloat16,1,True,26.990047619047512,60.36127010309277,21.203138144329944,0,0.7337032933748578,14.493439999999989,1.0939318415955022,25.090124999999954,118%,68%
81,512,128,"(10, 1)",128,16,torch.bfloat16,2,True,41.95894623655923,81.18207636363621,27.868969494949518,0,0.568906414466712,26.8607142857143,0.6124513958572243,41.61642553191478,149%,96%
82,512,128,"(10, 1)",128,16,torch.bfloat16,3,True,58.68776086956521,,28.554505050505043,0,0.5656851241357854,36.550242105263145,0.4663971405898567,55.9214081632653,196%,128%
83,512,128,"(10, 1)",128,16,torch.bfloat16,4,True,72.46854736842099,,37.99688888888892,0,0.43295339273996164,45.99604444444445,0.3835759154208444,196.7776161616162,518%,121%
84,4096,4,"(10, 1)",128,16,torch.bfloat16,1,True,14.659699999999985,21.901659999999993,14.495559393939356,0,0.2638056516101052,33.19993617021276,0.11546177972946217,14.511620000000034,100%,229%
85,4096,4,"(10, 1)",128,16,torch.bfloat16,2,True,18.552459999999865,28.51116727272735,18.63206000000013,0,0.20573805135434742,60.92122222222225,0.0632283796697129,17.248859999999986,93%,327%
86,4096,4,"(10, 1)",128,16,torch.bfloat16,3,True,21.406525252525295,,18.35517151102865,0,0.2093490077471968,88.32214285714284,0.043823400280973875,20.40646000000001,111%,481%
87,4096,4,"(10, 1)",128,16,torch.bfloat16,4,True,24.031679999999998,,22.508479999999928,0,0.1711332870371358,115.48542424242423,0.033677003804654305,57.983212121212034,258%,513%
88,4096,80,"(10, 1)",128,16,torch.bfloat16,1,True,66.58646464646449,221.03993877551022,54.589832702020146,0,1.400997329390842,36.57192000000003,2.096320738488603,53.666755102040796,98%,67%
89,4096,80,"(10, 1)",128,16,torch.bfloat16,2,True,95.32993750000003,304.08471368421056,76.45117510204079,0,1.0028161665274342,62.35837500000002,1.2354235236596907,101.79367441860471,133%,82%
90,4096,80,"(10, 1)",128,16,torch.bfloat16,3,True,143.87726000000004,,76.60326020202024,0,1.0032567628922202,90.1423608247423,0.8587697470287534,136.82740816326537,179%,118%
91,4096,80,"(10, 1)",128,16,torch.bfloat16,4,True,177.94375999999994,,110.67694333333333,0,0.6960709344869485,117.49687500000003,0.6620096188250516,654.4927142857143,591%,106%
92,4096,128,"(10, 1)",128,16,torch.bfloat16,1,True,102.89980487804888,355.5497873469388,81.19463632653064,0,1.5070987599693533,62.07480000000001,1.9761055846777416,80.05082608695652,99%,76%
93,4096,128,"(10, 1)",128,16,torch.bfloat16,2,True,146.00811494252883,490.2055540206185,114.22563595959588,0,1.0738951717558716,122.5316326530612,1.0059639517292298,160.08143750000002,140%,107%
94,4096,128,"(10, 1)",128,16,torch.bfloat16,3,True,224.7882222222223,,115.55386202020206,0,1.0641304411801762,177.23281052631577,0.6988460628449551,214.46979797979793,186%,153%
95,4096,128,"(10, 1)",128,16,torch.bfloat16,4,True,280.6062448979593,,171.32264267676774,0,0.7194752746609531,232.0993061224491,0.5362122807267544,1045.9884599999996,611%,135%
96,4097,4,"(10, 1)",128,16,torch.bfloat16,1,True,14.71282828282821,23.197656565656583,15.80114491857358,0,0.2420673839558114,35.099553191489356,0.10923942589165558,14.47652000000001,92%,222%
97,4097,4,"(10, 1)",128,16,torch.bfloat16,2,True,18.586059999999886,31.291373737373775,21.433320000000087,0,0.1788922593276221,64.69297777777776,0.059556409729955434,17.338040000000138,81%,302%
98,4097,4,"(10, 1)",128,16,torch.bfloat16,3,True,21.569299999999977,,21.069299999999927,0,0.18242505756897914,94.3707346938776,0.04102445482950883,20.549239999999944,98%,448%
99,4097,4,"(10, 1)",128,16,torch.bfloat16,4,True,24.105171717171853,,27.372919999999993,0,0.14075522418449457,124.02928282828286,0.03136464474727876,58.35124489795913,213%,453%
100,4097,80,"(10, 1)",128,16,torch.bfloat16,1,True,69.41719191919188,234.6971651546392,58.0085721212121,0,1.3187505480925625,38.16448453608248,2.0093314956563035,57.2895918367347,99%,66%
101,4097,80,"(10, 1)",128,16,torch.bfloat16,2,True,101.37191208791207,324.349537056928,81.98508247422672,0,0.9353543166581023,66.10504166666662,1.165684611655587,109.05564948453609,133%,81%
102,4097,80,"(10, 1)",128,16,torch.bfloat16,3,True,153.2617916666667,,82.93106606060603,0,0.9269308711476587,96.26179166666668,0.8043706387852659,146.67,177%,116%
103,4097,80,"(10, 1)",128,16,torch.bfloat16,4,True,190.02059999999994,,121.20236577319587,0,0.6357766148548738,125.88591836734692,0.6180412304443895,697.9580434782612,576%,104%
104,4097,128,"(10, 1)",128,16,torch.bfloat16,1,True,106.73246341463421,380.1388599999999,86.68364606060598,0,1.412009572840169,64.13738383838381,1.913020986002746,85.44776344086026,99%,74%
105,4097,128,"(10, 1)",128,16,torch.bfloat16,2,True,156.3455268817204,531.957236905134,128.18051346938776,0,0.957213838119349,129.61818367346936,0.9511953047304682,171.74172,134%,101%
106,4097,128,"(10, 1)",128,16,torch.bfloat16,3,True,241.94826262626262,,130.10401161275036,0,0.9453527448492984,189.56124489795909,0.6535526511884774,232.26279591836735,179%,146%
107,4097,128,"(10, 1)",128,16,torch.bfloat16,4,True,303.56671428571417,,193.48665620094192,0,0.637212974469168,249.0842653061225,0.4997678213853177,1124.2859797979795,581%,129%
108,512,4,"(16, 1)",128,16,torch.bfloat16,1,True,14.1886530612245,18.287194302720998,12.253220000000008,0,0.040131354810978036,9.253161616161622,0.05475312132297797,14.001240000000058,114%,76%
109,512,4,"(16, 1)",128,16,torch.bfloat16,2,True,17.967893617021254,24.34560914407238,15.471659999999986,0,0.032746290998562584,14.202306122448986,0.03777145756142973,16.80205999999989,109%,92%
110,512,4,"(16, 1)",128,16,torch.bfloat16,3,True,20.73463829787236,,18.392181212121283,0,0.028356649805132896,19.626711340206192,0.028850688001215697,19.51117171717175,106%,107%
111,512,4,"(16, 1)",128,16,torch.bfloat16,4,True,23.491416666666783,,21.30565999999996,0,0.025178370582207572,23.346000000000004,0.02553098808163737,47.211062500000004,222%,110%
112,512,80,"(16, 1)",128,16,torch.bfloat16,1,True,22.229855421686693,31.968735353535394,16.38291403834262,0,0.6003062925754317,10.11055555555555,1.0021990934265366,21.058040816326454,129%,62%
113,512,80,"(16, 1)",128,16,torch.bfloat16,2,True,32.875957446808464,43.3411717171718,20.744839999999904,0,0.48844867503516304,15.143323232323226,0.7084862348226015,31.0960612244898,150%,73%
114,512,80,"(16, 1)",128,16,torch.bfloat16,3,True,42.62655421686741,,25.3973131313131,0,0.4107053679955183,20.437060000000002,0.5541346214829439,42.011414141414186,165%,80%
115,512,80,"(16, 1)",128,16,torch.bfloat16,4,True,53.217249999999986,,29.013641311069883,0,0.36978592051032294,24.37847474747475,0.488994044072136,119.54060606060614,412%,84%
116,512,128,"(16, 1)",128,16,torch.bfloat16,1,True,30.763977272727207,56.98405277262416,21.444674545454646,0,0.7337778051772019,14.654838383838392,1.1062874222335763,28.614040816326593,133%,68%
117,512,128,"(16, 1)",128,16,torch.bfloat16,2,True,49.31376086956521,79.43546938775505,28.93481632653058,0,0.5603098770680947,27.157741573033697,0.6320900303564869,49.07384946236557,170%,94%
118,512,128,"(16, 1)",128,16,torch.bfloat16,3,True,69.99082608695653,,37.707113737373845,0,0.4426035005847604,36.861142857142866,0.4915694578961632,66.93523404255319,178%,98%
119,512,128,"(16, 1)",128,16,torch.bfloat16,4,True,87.77700000000004,,44.4560408333333,0,0.386137347670449,46.40118367346938,0.41105602956914583,210.29068000000004,473%,104%
