context_lengths,batch_size,num_heads,head_size,block_size,data_type,query_length,trans_v,us_hip_bf16,us_triton_fp8,us_gluon_fp8,err_gluon_fp8,gluon_fp8_bandwith(TB/s),us_asm_fp8,asm_fp8_bandwith(TB/s),us_hip_fp8,perf_fp8_gluon_vs_hip,perf_fp8_gluon_vs_asm
4096,4,"(16, 1)",128,16,torch.bfloat16,1,False,14.779600000000105,21.000856363636338,14.703494949494944,0,0.2604549761790064,33.18838144329899,0.11583871887759478,14.463220000000025,98%,226%
4096,4,"(16, 1)",128,16,torch.bfloat16,2,False,18.902479999999834,28.245542222222277,19.134920000000015,0,0.20091537294186188,61.00041414141414,0.06351271487139078,17.71121212121212,93%,319%
4096,4,"(16, 1)",128,16,torch.bfloat16,3,False,21.784460000000053,,23.127604411461604,0,0.16687421146367828,88.2776530612245,0.044225283493665314,20.08523999999993,87%,382%
4096,4,"(16, 1)",128,16,torch.bfloat16,4,False,24.34646000000004,,27.613405656565774,0,0.14030510972047297,115.60873469387754,0.0340277623969542,59.51035051546389,216%,419%
4096,80,"(16, 1)",128,16,torch.bfloat16,1,False,69.97667999999989,211.24280701030924,56.971491666666694,0,1.3443911383698233,36.15908510638298,2.1264363170151364,56.48218181818183,99%,63%
4096,80,"(16, 1)",128,16,torch.bfloat16,2,False,102.43031578947374,295.2313310023309,77.88344000000002,0,0.9872444226943992,62.78170833333329,1.2342135992318546,108.73832653061231,140%,81%
4096,80,"(16, 1)",128,16,torch.bfloat16,3,False,153.9232599999999,,112.56799907235619,0,0.6857012261052639,90.34110101010097,0.8643030003257476,143.61570526315785,128%,80%
4096,80,"(16, 1)",128,16,torch.bfloat16,4,False,190.79777999999988,,132.25008163265298,0,0.5859054092929666,118.16219191919197,0.6658486088115353,662.757541666667,501%,89%
4096,128,"(16, 1)",128,16,torch.bfloat16,1,False,108.08141025641035,337.95781632653063,83.84126166666668,0,1.4616567931124653,61.8808541666667,1.9880783559493178,85.60030303030294,102%,74%
4096,128,"(16, 1)",128,16,torch.bfloat16,2,False,156.61516666666662,474.3886609090908,115.43801304347826,0,1.065714694604721,122.90042268041238,1.0087651322013864,169.43933333333342,147%,106%
4096,128,"(16, 1)",128,16,torch.bfloat16,3,False,240.04666666666674,,177.78141768707493,0,0.6946779116813631,177.9595454545455,0.7020209853319093,225.56687755102044,127%,100%
4096,128,"(16, 1)",128,16,torch.bfloat16,4,False,298.6865858585861,,208.9158621276596,0,0.5934334514870632,233.11649494949492,0.5400090190653312,1062.3176999999994,508%,112%
4097,4,"(16, 1)",128,16,torch.bfloat16,1,False,14.789679999999993,21.97607999999993,15.598420000000054,0,0.24557165080780294,35.07704166666664,0.10962814216575126,14.544204081632685,93%,225%
4097,4,"(16, 1)",128,16,torch.bfloat16,2,False,18.808819999999933,31.142880000000034,22.077857979797987,0,0.1741759057471071,64.70061616161618,0.059894842783181995,17.482929292929303,79%,293%
4097,4,"(16, 1)",128,16,torch.bfloat16,3,False,21.67448000000011,,29.26200064474546,0,0.1319230396666112,94.49619587628871,0.04132479111090402,20.460099999999898,70%,323%
4097,4,"(16, 1)",128,16,torch.bfloat16,4,False,24.566040000000026,,89.50051762523174,0,0.043298444922987914,124.22039393939387,0.03167626307537047,57.51456565656557,64%,139%
4097,80,"(16, 1)",128,16,torch.bfloat16,1,False,72.29736000000011,223.5784076288662,59.91231666666668,0,1.2787119452266642,38.229828282828294,2.011743752620811,59.90382000000005,100%,64%
4097,80,"(16, 1)",128,16,torch.bfloat16,2,False,107.72680808080817,316.27620565656565,83.79510000000006,0,0.917817607613645,66.29677551020409,1.1690563238263518,115.3588000000001,138%,79%
4097,80,"(16, 1)",128,16,torch.bfloat16,3,False,164.36971999999997,,124.90634090909091,0,0.6181162691477411,96.82137500000005,0.8066474072202959,154.1455555555556,123%,78%
4097,80,"(16, 1)",128,16,torch.bfloat16,4,False,205.36630303030324,,205.9621979381442,0,0.37630529017163034,127.13758585858591,0.6189889246641954,708.43336,344%,62%
4097,128,"(16, 1)",128,16,torch.bfloat16,1,False,111.03515909090896,361.39111999999983,89.27712000000007,0,1.3729940210951102,64.13632653061224,1.9186285806384686,90.56285416666663,101%,72%
4097,128,"(16, 1)",128,16,torch.bfloat16,2,False,166.7717200000001,516.5072245454546,130.15879842696626,0,0.9454127621486993,130.29714432989695,0.95172817557097,182.0193673469388,140%,100%
4097,128,"(16, 1)",128,16,torch.bfloat16,3,False,259.2979800000001,,200.48454637096762,0,0.6161603402010921,190.52458333333337,0.65587933895638,244.89315999999997,122%,95%
4097,128,"(16, 1)",128,16,torch.bfloat16,4,False,325.4563838383839,,352.9149059668854,0,0.35138063413744275,251.36706060606065,0.5009200958328618,1143.3889898989903,324%,71%
512,4,"(64, 4)",128,16,torch.bfloat16,1,False,14.492440000000027,18.744646804123676,12.521967676767773,0,0.15708020722950863,9.456797979797972,0.21429641689422815,14.426183673469497,115%,76%
512,4,"(64, 4)",128,16,torch.bfloat16,2,False,18.312859999999894,24.678464646464647,15.717991515151432,0,0.1289323715698517,14.643020000000002,0.1465385700432057,17.273163265306106,110%,93%
512,4,"(64, 4)",128,16,torch.bfloat16,3,False,22.83682828282823,,18.45528087523663,0,0.11303878717651449,20.41102061855671,0.11096831186411309,21.802666666666678,118%,111%
512,4,"(64, 4)",128,16,torch.bfloat16,4,False,26.235260000000068,,21.689978762886707,0,0.09892896785983221,23.80191836734694,0.1001677996798111,56.07538000000007,259%,110%
512,80,"(64, 4)",128,16,torch.bfloat16,1,False,60.161583333333304,109.00900947368419,34.640847651775445,0,1.1356265281730646,27.09508421052629,1.4958860482714236,54.4134020618557,157%,78%
512,80,"(64, 4)",128,16,torch.bfloat16,2,False,98.55432,154.10984754764135,47.70066499999991,0,0.849697974803196,53.0948350515464,0.8082771930003638,101.01630000000002,212%,111%
512,80,"(64, 4)",128,16,torch.bfloat16,3,False,144.38661224489798,,65.19245265306131,0,0.6400012523660465,72.6987916666667,0.6231125578675508,139.06387500000002,213%,112%
512,80,"(64, 4)",128,16,torch.bfloat16,4,False,182.94551020408153,,77.65806425531925,0,0.5526192887989958,91.7156206896552,0.519908336897848,425.28544897959176,548%,118%
512,128,"(64, 4)",128,16,torch.bfloat16,1,False,91.23826262626267,172.78093583000214,48.80125477980657,0,1.289772264397952,43.26093939393938,1.4990394204132815,80.60035416666658,165%,89%
512,128,"(64, 4)",128,16,torch.bfloat16,2,False,149.45989690721643,245.71521959595964,68.76768081632659,0,0.9430280728651322,88.83522222222226,0.7729428605411137,155.0741720430108,226%,129%
512,128,"(64, 4)",128,16,torch.bfloat16,3,False,223.53748000000013,,97.01725592105257,0,0.688096169229533,122.97778,0.5893686489288958,215.99822680412362,223%,127%
512,128,"(64, 4)",128,16,torch.bfloat16,4,False,284.7318181818182,,114.67697551020403,0,0.5987649262265394,156.48592929292928,0.4875450825338024,674.2037346938775,588%,136%
4096,4,"(64, 4)",128,16,torch.bfloat16,1,False,22.024847058823564,56.42508324625561,22.32004238618526,0,0.6863066584836117,33.42997826086957,0.4600062324913631,20.58254117647054,92%,150%
4096,4,"(64, 4)",128,16,torch.bfloat16,2,False,31.70458426966293,79.44074747474757,30.197966405375094,0,0.5092395343983682,61.423374999999986,0.2523014673420593,31.811595505617937,105%,203%
4096,4,"(64, 4)",128,16,torch.bfloat16,3,False,44.926847826086934,,40.824652765957396,0,0.37814413475426256,88.67640816326531,0.1761056548704634,41.97404545454542,103%,217%
4096,4,"(64, 4)",128,16,torch.bfloat16,4,False,53.65408602150538,,48.869848571428534,0,0.31711184083066524,115.98532989690717,0.13566910776293548,173.40501010100994,355%,237%
4096,80,"(64, 4)",128,16,torch.bfloat16,1,False,260.6400000000001,812.0712965217389,190.52810278610286,0,1.6079930974248606,127.96546464646467,2.4034607141131703,196.28173333333334,103%,67%
4096,80,"(64, 4)",128,16,torch.bfloat16,2,False,367.9860816326533,1155.6374783625733,266.99628356605797,0,1.1519260228388972,247.18914285714277,1.2538744592482212,398.6752399999999,149%,93%
4096,80,"(64, 4)",128,16,torch.bfloat16,3,False,575.8785600000001,,418.97907216494826,0,0.7369152314485303,356.89142424242436,0.8751354541119281,536.8932553191488,128%,85%
4096,80,"(64, 4)",128,16,torch.bfloat16,4,False,721.8398199999999,,490.8488237009268,0,0.6314452390760531,467.67146938775494,0.6729350516636468,2598.936399999998,529%,95%
4096,128,"(64, 4)",128,16,torch.bfloat16,1,False,422.66836363636355,1291.1612447311834,297.70867276595743,0,1.6465378521846838,204.53675,2.405904793469266,308.73974683544304,104%,69%
4096,128,"(64, 4)",128,16,torch.bfloat16,2,False,581.9799999999998,1848.7623702127667,419.64322473404263,0,1.172653145007883,424.67070000000007,1.1677533781615965,636.3783125,152%,101%
4096,128,"(64, 4)",128,16,torch.bfloat16,3,False,914.2594141414143,,664.9085825000001,0,0.7429642343328262,618.1025000000004,0.8084829648753639,860.6338600000003,129%,93%
4096,128,"(64, 4)",128,16,torch.bfloat16,4,False,1152.6459599999996,,780.5987850505048,0,0.6352951785585529,811.3396868686872,0.6206278913902018,4148.207515151514,531%,104%
4097,4,"(64, 4)",128,16,torch.bfloat16,1,False,21.98604819277107,57.25209343434346,23.45021999999998,0,0.6533891365442994,35.22954347826088,0.43661433341708933,20.693045454545487,88%,150%
4097,4,"(64, 4)",128,16,torch.bfloat16,2,False,32.63764444444444,82.63389696969695,33.34089378977391,0,0.4613470694378031,65.04394623655915,0.23831476761149273,32.399035294117624,97%,195%
4097,4,"(64, 4)",128,16,torch.bfloat16,3,False,46.19057777777791,,46.969978333333245,0,0.3287488909946199,94.89552083333332,0.1646035775374976,43.413930232558094,92%,202%
4097,4,"(64, 4)",128,16,torch.bfloat16,4,False,55.40548387096787,,121.49268709677385,0,0.12758737420592978,124.82401010101005,0.12609233991333071,175.19691836734705,144%,103%
4097,80,"(64, 4)",128,16,torch.bfloat16,1,False,267.9568282828281,863.6061655687301,205.2793873517787,0,1.4928063840444903,129.86553061224487,2.3688693327371526,211.95746000000005,103%,63%
4097,80,"(64, 4)",128,16,torch.bfloat16,2,False,396.6192200000003,1241.8180958333344,299.60532473118275,0,1.026799083504294,261.27042857142857,1.186581506116543,428.92672164948476,143%,87%
4097,80,"(64, 4)",128,16,torch.bfloat16,3,False,621.3663199999996,,466.2444015151518,0,0.6623705608880249,381.66346938775524,0.8185295934404111,581.9777142857146,125%,82%
4097,80,"(64, 4)",128,16,torch.bfloat16,4,False,783.0167999999996,,783.9997387755097,0,0.39543209430427,502.22394949495,0.6267861788283694,2778.373010101007,354%,64%
4097,128,"(64, 4)",128,16,torch.bfloat16,1,False,435.64706818181844,1377.7513408597483,322.9496819477955,0,1.5182173426063972,211.4582888888889,2.3277174857582006,329.8642400000001,102%,65%
4097,128,"(64, 4)",128,16,torch.bfloat16,2,False,628.6436321839084,1987.475209131075,474.17085237113406,0,1.038054435640254,449.77997959183614,1.1028277743063066,687.1333199999997,145%,95%
4097,128,"(64, 4)",128,16,torch.bfloat16,3,False,987.5067755102044,,742.3179936082473,0,0.6656480234113221,661.1666969696972,0.7560038238122794,932.5761237113389,126%,89%
4097,128,"(64, 4)",128,16,torch.bfloat16,4,False,1249.3210107526884,,1279.6489032653062,0,0.3876296479097283,873.1944800000003,0.5768007699178886,4431.357535353535,346%,68%
512,4,"(5, 1)",128,64,torch.bfloat16,1,False,14.692736842105258,19.440619259606322,12.893751020408136,0,0.03734318820908652,,,14.014367346938826,109%,NaN
512,4,"(5, 1)",128,64,torch.bfloat16,2,False,18.004659793814394,24.209382520860736,13.04740816326533,0,0.03726030318558016,,,16.735259999999936,128%,NaN
512,4,"(5, 1)",128,64,torch.bfloat16,3,False,20.574536082474356,,13.219838383838422,0,0.0371265504593748,,,19.8193829787234,150%,NaN
512,4,"(5, 1)",128,64,torch.bfloat16,4,False,23.105033707865072,,19.10728916666664,0,0.025930607182089904,,,46.66572000000006,244%,NaN
512,80,"(5, 1)",128,64,torch.bfloat16,1,False,19.84703370786515,33.47297757575765,16.508948037071853,0,0.5833124799896137,,,17.123659999999955,104%,NaN
512,80,"(5, 1)",128,64,torch.bfloat16,2,False,25.138359550561713,42.87372,16.95732000000001,0,0.5733811521505514,,,22.615454545454515,133%,NaN
512,80,"(5, 1)",128,64,torch.bfloat16,3,False,29.899023809523907,,17.15318787878788,0,0.5722633020644553,,,28.468104166666638,166%,NaN
512,80,"(5, 1)",128,64,torch.bfloat16,4,False,36.67984615384606,,28.62309473684219,0,0.34619849058997726,,,103.0599387755102,360%,NaN
512,128,"(5, 1)",128,64,torch.bfloat16,1,False,27.393977272727316,59.96936842105267,22.420173195876206,0,0.6872293331468315,,,20.870604166666762,93%,NaN
512,128,"(5, 1)",128,64,torch.bfloat16,2,False,37.88248351648353,78.3926503030304,22.91275500000001,0,0.6789586100133721,,,36.17073684210537,158%,NaN
512,128,"(5, 1)",128,64,torch.bfloat16,3,False,50.278631578947426,,23.301765000000024,0,0.6740186375716779,,,47.344082474226866,203%,NaN
512,128,"(5, 1)",128,64,torch.bfloat16,4,False,60.9691224489795,,37.137796767676775,0,0.42691911987771186,,,182.38038383838384,491%,NaN
4096,4,"(5, 1)",128,64,torch.bfloat16,1,False,15.421919191919123,22.061276161616192,15.252460404040491,0,0.2504090341704019,,,14.737454545454595,97%,NaN
4096,4,"(5, 1)",128,64,torch.bfloat16,2,False,18.49220202020193,26.941299999999885,15.508060000000008,0,0.24658213157359157,,,17.493373737373688,113%,NaN
4096,4,"(5, 1)",128,64,torch.bfloat16,3,False,21.297199999999954,,15.56935353535344,0,0.24591047377467862,,,20.545680000000104,132%,NaN
4096,4,"(5, 1)",128,64,torch.bfloat16,4,False,23.777515151515175,,22.950365154639194,0,0.16702669832433753,,,57.540199999999984,251%,NaN
4096,80,"(5, 1)",128,64,torch.bfloat16,1,False,80.53362499999997,219.96828571428566,56.84124040816324,0,1.3438671820221437,,,52.52314583333339,92%,NaN
4096,80,"(5, 1)",128,64,torch.bfloat16,2,False,103.71323404255307,293.18920490620496,58.34935639097734,0,1.3107292789136804,,,100.19591999999999,172%,NaN
4096,80,"(5, 1)",128,64,torch.bfloat16,3,False,145.72500000000002,,59.95663224489796,0,1.2771454836241354,,,132.92363636363638,222%,NaN
4096,80,"(5, 1)",128,64,torch.bfloat16,4,False,172.8066060606059,,106.07013313131316,0,0.72279040366089,,,643.1187878787883,606%,NaN
4096,128,"(5, 1)",128,64,torch.bfloat16,1,False,122.52915999999996,352.0871057513915,84.56713131313124,0,1.4452343625017907,,,77.13635051546385,91%,NaN
4096,128,"(5, 1)",128,64,torch.bfloat16,2,False,160.7452783505156,471.0884691666664,86.61687010309285,0,1.4127540694812928,,,155.13293617021273,179%,NaN
4096,128,"(5, 1)",128,64,torch.bfloat16,3,False,231.46296969696974,,88.60578565656566,0,1.3827240109431491,,,210.19291836734678,237%,NaN
4096,128,"(5, 1)",128,64,torch.bfloat16,4,False,270.9723157894736,,160.56948583333326,0,0.7639456420448293,,,1027.4146122448979,640%,NaN
4097,4,"(5, 1)",128,64,torch.bfloat16,1,False,15.289353535353529,23.413211919191955,16.477279999999944,0,0.2318516891788393,,,14.67842000000008,89%,NaN
4097,4,"(5, 1)",128,64,torch.bfloat16,2,False,18.55532000000002,28.26290000000001,16.762689387755138,0,0.22818187019201258,,,17.425494949495015,104%,NaN
4097,4,"(5, 1)",128,64,torch.bfloat16,3,False,21.2719393939395,,16.865232121212088,0,0.2270706029596951,,,20.701454545454553,123%,NaN
4097,4,"(5, 1)",128,64,torch.bfloat16,4,False,23.796900000000047,,25.581778367347006,0,0.1498822710693964,,,57.365175257731934,224%,NaN
4097,80,"(5, 1)",128,64,torch.bfloat16,1,False,84.83740206185566,233.11452937538655,60.721247311827966,0,1.25830261076621,,,55.159835051546345,91%,NaN
4097,80,"(5, 1)",128,64,torch.bfloat16,2,False,109.94543750000004,311.55735999999996,62.06118250000008,0,1.2326358151315484,,,105.97036559139784,171%,NaN
4097,80,"(5, 1)",128,64,torch.bfloat16,3,False,155.46480851063825,,64.1047134693878,0,1.1947946475566453,,,142.25595833333327,222%,NaN
4097,80,"(5, 1)",128,64,torch.bfloat16,4,False,183.66591836734693,,112.25997959183672,0,0.6831027501755831,,,683.814626262627,609%,NaN
4097,128,"(5, 1)",128,64,torch.bfloat16,1,False,129.51428865979386,376.53432727272735,90.69569714285709,0,1.3479043690658052,,,82.12903225806446,91%,NaN
4097,128,"(5, 1)",128,64,torch.bfloat16,2,False,171.11248484848494,506.34539102040816,93.00865918367342,0,1.3159864804045063,,,166.6356767676768,179%,NaN
4097,128,"(5, 1)",128,64,torch.bfloat16,3,False,248.90177777777777,,95.53187838383833,0,1.282788025645428,,,227.28355555555558,238%,NaN
4097,128,"(5, 1)",128,64,torch.bfloat16,4,False,291.9322424242424,,175.72426468769316,0,0.6982311833155423,,,1099.7468484848475,626%,NaN
512,4,"(8, 1)",128,64,torch.bfloat16,1,False,14.798084210526318,19.549348484848476,12.888419999999968,0,0.03757541566771178,,,14.121831578947365,110%,NaN
512,4,"(8, 1)",128,64,torch.bfloat16,2,False,17.72639583333335,24.256266666666598,13.010020000000104,0,0.03779689188771183,,,16.67924489795929,128%,NaN
512,4,"(8, 1)",128,64,torch.bfloat16,3,False,20.51723711340201,,19.172181818181876,0,0.026037146148931895,,,19.642525252525175,102%,NaN
512,4,"(8, 1)",128,64,torch.bfloat16,4,False,22.829814432989654,,19.31927272727276,0,0.02622456278468516,,,46.45789473684224,240%,NaN
512,80,"(8, 1)",128,64,torch.bfloat16,1,False,19.825166666666732,33.64807999999999,16.722864151721296,0,0.5791923373965824,,,17.079240000000006,102%,NaN
512,80,"(8, 1)",128,64,torch.bfloat16,2,False,27.244139534883722,43.16257252525248,17.21182202020201,0,0.5713960077205135,,,24.644420000000018,143%,NaN
512,80,"(8, 1)",128,64,torch.bfloat16,3,False,33.78543902439025,,28.794646185566982,0,0.3467234129406387,,,32.46222448979604,113%,NaN
512,80,"(8, 1)",128,64,torch.bfloat16,4,False,41.01595294117652,,28.97283131313133,0,0.3497341872564567,,,106.57831999999999,368%,NaN
512,128,"(8, 1)",128,64,torch.bfloat16,1,False,30.03854545454542,60.32050247422677,22.429994529770667,0,0.6909144637120876,,,23.470444444444432,105%,NaN
512,128,"(8, 1)",128,64,torch.bfloat16,2,False,41.56336956521729,79.01945999999997,23.17162000000005,0,0.6790904658674313,,,39.26183333333335,169%,NaN
512,128,"(8, 1)",128,64,torch.bfloat16,3,False,55.17757894736843,,37.465897959183685,0,0.42636225661019045,,,51.900560000000034,139%,NaN
512,128,"(8, 1)",128,64,torch.bfloat16,4,False,68.08033333333323,,37.77134000000002,0,0.4292265876430711,,,188.70850505050504,500%,NaN
4096,4,"(8, 1)",128,64,torch.bfloat16,1,False,15.388859999999916,22.108027878787805,15.28161999999999,0,0.2501140485250861,,,14.729620000000018,96%,NaN
4096,4,"(8, 1)",128,64,torch.bfloat16,2,False,18.277239999999942,27.170880000000068,15.58394747474746,0,0.2457399470207664,,,17.291259999999976,111%,NaN
4096,4,"(8, 1)",128,64,torch.bfloat16,3,False,21.185300000000034,,23.0208799999999,0,0.16667690407212007,,,20.21326000000009,88%,NaN
4096,4,"(8, 1)",128,64,torch.bfloat16,4,False,23.51080808080807,,23.56628262626258,0,0.1631355971148514,,,56.55937373737372,240%,NaN
4096,80,"(8, 1)",128,64,torch.bfloat16,1,False,81.1483092783505,221.6465942857144,57.823178798292254,0,1.3220123575547202,,,52.7483469387755,91%,NaN
4096,80,"(8, 1)",128,64,torch.bfloat16,2,False,105.92416666666666,294.87058969696966,61.17788453608236,0,1.2519551651251268,,,99.99349999999998,163%,NaN
4096,80,"(8, 1)",128,64,torch.bfloat16,3,False,149.43038383838385,,106.8568886868687,0,0.7181659609535859,,,131.7572121212121,123%,NaN
4096,80,"(8, 1)",128,64,torch.bfloat16,4,False,177.60719587628853,,109.94839999999996,0,0.6993279734880536,,,643.6008865979373,585%,NaN
4096,128,"(8, 1)",128,64,torch.bfloat16,1,False,125.96518000000003,354.126831919192,85.44102969696964,0,1.431498795284761,,,80.00434343434344,94%,NaN
4096,128,"(8, 1)",128,64,torch.bfloat16,2,False,165.4091224489796,474.09512989690745,90.15029795918369,0,1.3593648876644573,,,155.95888659793818,173%,NaN
4096,128,"(8, 1)",128,64,torch.bfloat16,3,False,236.30263917525767,,162.0357,0,0.7577686166524085,,,207.85737499999993,128%,NaN
4096,128,"(8, 1)",128,64,torch.bfloat16,4,False,278.04288,,165.1377193304287,0,0.7449781147228034,,,1029.7999600000005,624%,NaN
4097,4,"(8, 1)",128,64,torch.bfloat16,1,False,15.443717171717196,23.346121632653098,16.58392467915002,0,0.23052921686282551,,,14.770141414141484,89%,NaN
4097,4,"(8, 1)",128,64,torch.bfloat16,2,False,18.29569999999991,28.06275494949491,16.474189696969717,0,0.2325170354265166,,,17.352020202020253,105%,NaN
4097,4,"(8, 1)",128,64,torch.bfloat16,3,False,21.148285714285617,,25.649360000000065,0,0.14963259629052642,,,20.267240000000037,79%,NaN
4097,4,"(8, 1)",128,64,torch.bfloat16,4,False,23.67326000000009,,26.601239999999997,0,0.14455833301708157,,,57.01472727272726,214%,NaN
4097,80,"(8, 1)",128,64,torch.bfloat16,1,False,85.80370833333335,234.20727726242015,61.47599010513301,0,1.24376334964545,,,55.42444444444437,90%,NaN
4097,80,"(8, 1)",128,64,torch.bfloat16,2,False,111.68822471910117,313.30134,64.49195814432996,0,1.187909271050793,,,104.6557659574468,162%,NaN
4097,80,"(8, 1)",128,64,torch.bfloat16,3,False,158.77787878787882,,113.94326210526305,0,0.6736651661674885,,,140.7131020408164,123%,NaN
4097,80,"(8, 1)",128,64,torch.bfloat16,4,False,188.81497999999988,,116.57915814432988,0,0.659711559389802,,,683.6180816326531,586%,NaN
4097,128,"(8, 1)",128,64,torch.bfloat16,1,False,134.38953535353528,378.5111270707072,91.47224242424245,0,1.3374388793716336,,,84.86765306122444,93%,NaN
4097,128,"(8, 1)",128,64,torch.bfloat16,2,False,175.12057142857137,508.67476000000005,95.8816853608248,0,1.278418829615954,,,165.05649999999994,172%,NaN
4097,128,"(8, 1)",128,64,torch.bfloat16,3,False,253.70693877551008,,175.8657666666667,0,0.6983472274764807,,,224.28236734693868,128%,NaN
4097,128,"(8, 1)",128,64,torch.bfloat16,4,False,299.1088484848484,,181.3193845454546,0,0.6786576595065918,,,1102.2207878787883,608%,NaN
512,4,"(10, 1)",128,64,torch.bfloat16,1,False,14.913551020408203,19.560016666666613,13.067872809729963,0,0.03720195253104286,,,14.219749999999925,109%,NaN
